BEOGRAD;Leto;11.06.2022,16:05;16;20.471.853;44.871.428;Sa povredjenim;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;12.06.2022,11:45;11;20.599.996;44.869.104;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;12.06.2022,16:00;16;20.459.693;44.887.018;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;12.06.2022,04:00;04;20.585.661;44.806.703;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;13.06.2022,20:45;20;20.519.618;44.817.454;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;13.06.2022,08:30;08;2.047.406;4.481.096;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;13.06.2022,12:10;12;20.461.911;44.885.888;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;14.06.2022,17:00;17;20.512.629;44.813.949;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;14.06.2022,12:10;12;20.519.362;44.823.729;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;14.06.2022,09:30;09;20.476.904;44.816.865;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;14.06.2022,23:50;23;204.915.237;448.254.887;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;14.06.2022,10:30;10;20.526.038;44.805.322;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;15.06.2022,16:25;16;20.489.884;44.815.771;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;15.06.2022,13:00;13;20.523.766;44.818.109;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;15.06.2022,07:30;07;20.514.543;44.846.284;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;15.06.2022,12:30;12;20.573.328;44.811.524;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;16.06.2022,09:30;09;20.479.698;44.817.482;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;16.06.2022,08:15;08;20.495.252;44.838.768;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;16.06.2022,16:00;16;20.435.777;44.935.312;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;16.06.2022,20:30;20;20.518.924;44.860.563;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;16.06.2022,20:30;20;20.478.401;44.806.216;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;16.06.2022,06:30;06;20.488.857;44.818.054;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;17.06.2022,23:30;23;20.530.789;44.850.051;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;17.06.2022,07:10;07;20.485.073;44.850.987;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;17.06.2022,08:00;08;204.787.701;448.058.211;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;17.06.2022,17:00;17;20.520.068;44.817.478;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;17.06.2022,09:15;09;20.498.294;44.839.189;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;18.06.2022,22:40;22;20.478.806;44.809.218;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;18.06.2022,14:15;14;20.451.453;44.891.052;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;18.06.2022,18:20;18;205.114.212;448.149.375;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;18.06.2022,19:30;19;20.514.979;44.817.594;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;18.06.2022,09:00;09;20.497.103;44.836.116;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;20.06.2022,13:10;13;20.385.588;44.987.532;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;20.06.2022,12:30;12;20.534.496;44.820.665;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;20.06.2022,13:45;13;20.475.586;44.817.143;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;21.06.2022,13:45;13;204.713.484;448.120.552;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;21.06.2022,16:10;16;20.475.523;44.815.396;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;21.06.2022,09:40;09;20.491.499;44.815.012;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;22.06.2022,18:45;18;205.309.652;448.198.386;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;22.06.2022,21:45;21;204.782.662;448.614.148;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;22.06.2022,07:10;07;20.520.635;44.813.783;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;22.06.2022,18:15;18;20.520.123;44.817.463;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;23.06.2022,08:00;08;20.437.002;44.927.878;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;23.06.2022,06:15;06;20.476.906;44.817.204;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;23.06.2022,17:00;17;20.497.475;44.817.712;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;23.06.2022,21:00;21;20.517.841;44.805.845;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;24.06.2022,15:20;15;20.475.084;44.819.466;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;24.06.2022,17:17;17;20.517.322;44.872.579;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;24.06.2022,20:58;20;2.050.205;4.481.765;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;25.06.2022,19:30;19;2.047.176;44.865.033;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;25.06.2022,12:35;12;20.525.823;44.802.544;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;25.06.2022,04:15;04;20.447.071;44.877.884;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;25.06.2022,08:00;08;20.510.267;4.481.565;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;25.06.2022,21:00;21;2.045.452;448.823;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;25.06.2022,22:20;22;20.452.279;44.875.426;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;25.06.2022,18:55;18;205.081;44.816.359;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;25.06.2022,14:00;14;2.049.042;44.814.119;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;25.06.2022,15:10;15;20.545.281;44.824.456;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;25.06.2022,18:20;18;20.487.196;44.848.074;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;26.06.2022,12:45;12;20.508.931;44.816.517;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;26.06.2022,14:15;14;20.519.413;44.823.251;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;26.06.2022,16:00;16;203.943.724;450.260.798;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;26.06.2022,12:00;12;20.480.053;44.817.268;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;26.06.2022,17:10;17;20.513.137;4.490.446;Sa povredjenim;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;26.06.2022,09:20;09;20.468.914;44.851.685;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;27.06.2022,16:50;16;20.454.607;44.880.259;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;27.06.2022,16:35;16;20.472.106;44.807.503;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;27.06.2022,16:15;16;20.485.643;44.817.081;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;27.06.2022,11:00;11;20.464.783;44.881.464;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;27.06.2022,15:30;15;2.043.901;4.490.172;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;27.06.2022,09:00;09;2.047.687;4.481.708;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;27.06.2022,23:00;23;2.048.994;4.482.001;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;27.06.2022,08:30;08;2.049.833;4.481.547;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;28.06.2022,12:25;12;2.048.317;4.480.868;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;28.06.2022,05:50;05;20.514.435;44.846.174;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;28.06.2022,12:30;12;2.048.308;4.481.603;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;28.06.2022,14:00;14;20.513.624;44.811.161;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;28.06.2022,17:06;17;2.045.577;4.487.958;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;28.06.2022,13:00;13;20.522.711;44.803.692;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;29.06.2022,16:40;16;20.458.609;44.888.741;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;29.06.2022,07:00;07;20.417.099;44.976.771;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;29.06.2022,15:10;15;2.052.645;4.484.959;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;29.06.2022,21:00;21;20.537.021;44.814.721;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;29.06.2022,02:00;02;20.540.203;44.874.558;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;29.06.2022,10:00;10;20.483.528;44.817.428;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;29.06.2022,07:55;07;204.883.396;448.180.174;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;29.06.2022,11:30;11;20.491.225;44.822.625;Sa povredjenim;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;30.06.2022,19:30;19;20.492.383;44.815.804;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;30.06.2022,16:20;16;2.047.484;4.480.935;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;30.06.2022,20:30;20;20.448.646;44.869.207;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;30.06.2022,13:35;13;2.049.703;44.815.128;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;01.07.2022,11:30;11;20.482.004;44.813.527;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;01.07.2022,18:30;18;20.518.528;44.813.979;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;01.07.2022,22:00;22;2.045.601;4.488.201;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;01.07.2022,17:00;17;2.046.171;44.890.213;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;01.07.2022,14:00;14;2.038.215;4.486.564;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;01.07.2022,16:35;16;20.491.681;44.814.976;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;01.07.2022,21:40;21;20.608.077;44.869.551;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;02.07.2022,16:00;16;2.046.787;4.481.063;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;02.07.2022,21:10;21;20.483.886;44.809.192;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;03.07.2022,12:00;12;2.051.853;44.885.547;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;03.07.2022,03:55;03;20.517.087;44.820.544;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;03.07.2022,08:30;08;20.546.997;44.810.539;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;03.07.2022,13:10;13;20.519.906;44.817.531;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;03.07.2022,11:30;11;205.017;448.176;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;04.07.2022,14:30;14;20.518.017;44.810.892;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;04.07.2022,21:05;21;2.049.074;44.822.794;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;04.07.2022,11:00;11;20.489.833;44.813.588;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;04.07.2022,20:00;20;20.453.128;44.880.971;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;05.07.2022,12:00;12;2.047.334;44.861.114;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;05.07.2022,15:20;15;20.476.444;44.815.122;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;05.07.2022,12:15;12;2.048.337;4.486.877;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;05.07.2022,20:53;20;20.517.819;44.807.012;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;06.07.2022,01:30;01;20.533.714;44.889.327;Sa povredjenim;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;06.07.2022,10:10;10;20.525.189;44.803.708;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;06.07.2022,08:10;08;2.052.001;4.481.741;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;06.07.2022,12:35;12;20.476.953;44.817.088;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;07.07.2022,21:30;21;20.517.195;4.482.056;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;07.07.2022,05:15;05;20.517.173;44.850.441;Sa poginulim;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;07.07.2022,13:20;13;20.561.363;44.858.891;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;07.07.2022,07:15;07;20.476.874;44.817.126;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;07.07.2022,13:40;13;20.521.677;44.817.757;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;07.07.2022,17:00;17;20.600.557;44.812.921;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;07.07.2022,14:50;14;204.905.564;448.417.083;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;08.07.2022,10:35;10;20.480.167;4.481.759;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;08.07.2022,08:30;08;20.486.078;44.849.651;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;08.07.2022,17:00;17;20.529.363;44.850.358;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;09.07.2022,06:45;06;2.051.929;4.481.744;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;09.07.2022,17:20;17;20.450.533;44.874.599;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;09.07.2022,21:00;21;20.466.671;44.878.744;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;09.07.2022,19:00;19;20.478.735;44.805.923;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;10.07.2022,00:35;00;20.508.063;44.837.004;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;12.07.2022,13:10;13;2.047.393;4.481.133;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;12.07.2022,09:05;09;20.476.922;4.481.721;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;12.07.2022,08:55;08;20.485.426;44.817.711;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;12.07.2022,13:20;13;20.475.459;44.809.606;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;12.07.2022,12:10;12;2.047.923;44.811.312;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;12.07.2022,12:40;12;20.517.927;44.812.963;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;13.07.2022,21:20;21;2.051.121;44.816.739;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;13.07.2022,14:40;14;20.437.119;44.928.645;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;13.07.2022,07:05;07;20.531.927;44.851.126;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;13.07.2022,11:00;11;20.479.336;44.806.172;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;13.07.2022,05:35;05;2.046.093;4.488.728;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;13.07.2022,06:10;06;20.527.066;44.849.859;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;14.07.2022,23:10;23;2.048.498;448.525;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;14.07.2022,20:30;20;20.524.432;44.807.656;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;14.07.2022,15:20;15;20.516.026;44.870.575;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;14.07.2022,21:15;21;2.051.916;4.481.742;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;14.07.2022,12:40;12;20.477.926;44.805.332;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;14.07.2022,07:30;07;2.052.033;44.815.498;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;15.07.2022,14:30;14;20.540.526;44.853.357;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;15.07.2022,17:10;17;20.478.042;44.806.622;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;15.07.2022,07:50;07;20.533.749;44.887.949;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;15.07.2022,07:50;07;20.533.749;44.887.949;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;15.07.2022,19:20;19;20.484.865;44.851.494;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;16.07.2022,18:55;18;20.510.156;44.814.383;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;16.07.2022,14:30;14;20.522.424;44.806.481;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;16.07.2022,12:30;12;20.608.241;44.858.193;Sa povredjenim;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;16.07.2022,22:30;22;2.046.525;4.488.441;Sa povredjenim;SN SA PEŠACIMA
BEOGRAD;Leto;17.07.2022,19:15;19;20.501.718;44.817.819;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;17.07.2022,18:15;18;20.515.873;44.885.133;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;18.07.2022,15:20;15;2.060.759;44.869.748;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;18.07.2022,15:20;15;20.485.819;44.817.781;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;19.07.2022,17:20;17;20.51;448.448;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;19.07.2022,17:50;17;205.252;448.034;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;19.07.2022,12:10;12;20.476.944;44.817.101;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;19.07.2022,11:35;11;2.053.926;44.816.246;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;19.07.2022,13:00;13;2.047.835;4.481.082;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;19.07.2022,11:30;11;20.453.445;44.880.865;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;20.07.2022,14:15;14;2.047.706;44.816.516;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;20.07.2022,11:15;11;20.473.254;4.480.996;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;20.07.2022,04:10;04;20.467.572;44.877.236;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;21.07.2022,16:40;16;20.525.577;44.816.797;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;21.07.2022,22:00;22;20.608.331;44.869.771;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;22.07.2022,11:00;11;20.474.617;448.528.818;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;23.07.2022,13:45;13;20.481.999;44.808.071;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;23.07.2022,11:30;11;20.538.644;44.887.511;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;24.07.2022,14:15;14;20.511.962;44.817.214;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;24.07.2022,21:50;21;204.771;448.636;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
BEOGRAD;Leto;24.07.2022,22:20;22;2.047.393;4.486.792;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;24.07.2022,00:45;00;20.490.451;44.842.168;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;25.07.2022,17:00;17;2.045.423;44.870.231;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK
BEOGRAD;Leto;25.07.2022,14:15;14;2.049.392;4.483.635;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA
BEOGRAD;Leto;25.07.2022,14:15;14;2.049.392;4.483.635;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;25.07.2022,18:45;18;20.403.274;44.887.675;Sa mat.stetom;SN SA JEDNIM VOZILOM
BEOGRAD;Leto;25.07.2022,06:15;06;2.048.568;4.484.253;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA
